"condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","ME","RMSE","MAD","perc2.5","perc97.5","coverage","consisZero"
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.555489019462102,0.0554890194621019,0.0640543856687854,0.0565393995376107,0.491623145049986,0.618881393049331,0.679,0
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.504737332578723,0.00473733257872319,0.0376478692347457,0.0299866000649311,0.434659255956896,0.581700838134853,0.927,0
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.308039641238799,-0.191960358761201,0.219812665162117,0.193961573407858,0.0735022807857083,0.504872399111333,0.452,0.15
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.433215301020836,-0.0667846989791641,0.0845748599538303,0.0710915038182341,0.326733206984371,0.531363733286916,0.677,0
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.399733808956851,-0.100266191043149,0.155446849527742,0.104572995882219,0.0735022807857083,0.531363733286916,0.648,0.15
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.417918104558416,-0.0820818954415842,0.108751446306961,0.0868880221470989,0.262189041448088,0.53324378413906,NA,NA
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.414215583739234,-0.0857844162607659,0.11063180401084,0.0893975414547498,0.257125051280834,0.526063292186054,0.726,0.022
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.451544890701657,-0.0484551092983433,0.0828702534980724,0.0587251873404588,0.285247122362926,0.550476833746285,0.915,0.045
90,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",0.285172848470989,-0.214827151529011,2.19135077190525,0.290934902942731,-1.1101696831626,0.692811711891799,NA,NA
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.553095052988423,0.0530950529884228,0.0578914421902727,0.0532079176372766,0.50803001976791,0.600496245338911,0.42,0
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.499220504393573,-0.0007794956064267,0.0265670460425243,0.0210650929571899,0.449235916654742,0.552873967941355,0.94,0
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.315748507255958,-0.184251492744042,0.200423469363699,0.184384537622351,0.14845147773912,0.455378491231966,0.202,0.02
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.43417064490274,-0.0658293550972601,0.0766078843674839,0.0669248632447488,0.354173140070047,0.505281686338461,0.483,0
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.429502753735939,-0.0704972462640606,0.0920589310103157,0.0715927544115493,0.340102292006652,0.505281686338461,0.483,0.02
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.418189591136771,-0.0818104088632289,0.0960208776588025,0.0826138037348569,0.302605152472681,0.501237892729932,NA,NA
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.414029777888514,-0.0859702221114858,0.0990126933151839,0.0865014882742001,0.31041361833988,0.495052833520458,0.474,0
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.447334902838719,-0.0526650971612812,0.0786533736061765,0.0572294549738486,0.295655678106218,0.528616539766138,0.857,0.022
91,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",0.443991480119367,-0.0560085198806331,0.396004251161728,0.106281402118953,0.173613248431928,0.630544155542972,NA,NA
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.552774133880767,0.0527741338807669,0.0557668165111213,0.0527841165587238,0.51841630088449,0.589135419388738,0.19,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.497944067963381,-0.00205593203661944,0.0205652785864062,0.0161671501868065,0.458791635038548,0.541727178599521,0.927,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.322628083380989,-0.177371916619011,0.187215663573593,0.177371916619011,0.202305449373159,0.440477110637218,0.077,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.436480857380277,-0.0635191426197226,0.0702513523739579,0.0639994973564765,0.378899495093154,0.497226832924059,0.312,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.436480857380277,-0.0635191426197226,0.0702513523739579,0.0639994973564765,0.378899495093154,0.497226832924059,0.312,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.420521803908794,-0.0794781960912056,0.0886112757391258,0.0798367881345464,0.338027175339734,0.494173267110026,NA,NA
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.41603023614546,-0.0839697638545397,0.0924773356494355,0.0841837012349355,0.331019280700513,0.486263949352063,0.274,0
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.449725844245453,-0.0502741557545466,0.0682198341813743,0.0523897834978065,0.328907311199937,0.516631079947657,NA,NA
92,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",0.482083142240624,-0.0179168577593763,0.14555065575924,0.0543571837518776,0.346826528414417,0.593496700543611,NA,NA
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.820499044972335,0.0204990449723353,0.0655116660570717,0.051416503721605,0.695592647273865,0.939611950699523,0.963,0
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.797799135389372,-0.00220086461062808,0.0761184687569142,0.0605124207206062,0.651690666651136,0.941759375700244,0.924,0
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.666056664102835,-0.133943335897165,0.277851108085464,0.208751281753536,0.130876074867449,1.09650274003291,0.898,0.227
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.74334116783947,-0.0566588321605297,0.138414192667435,0.104660279571834,0.46954299895047,0.95929356900751,0.909,0.011
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.692939638507964,-0.107060361492036,0.24020115609334,0.155485714457401,0.130876074867449,0.969585467937785,0.898,0.227
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.774350788527181,-0.0256492114728187,0.0927669075531528,0.0693638321884469,0.574264081309122,0.932511300854507,NA,NA
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.768317516298575,-0.0316824837014252,0.0932329438683301,0.0693104780727258,0.563036940216208,0.923596158050297,0.931,0.007
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.79475105786514,-0.00524894213486049,0.0743968218328803,0.0576301373761223,0.630665268572031,0.92957955240533,0.956,0.001
93,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",-11.0132999109855,-11.8132999109855,34.1600008258965,11.8627962536656,-117.259402571668,0.971766055610038,NA,NA
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.816119044608949,0.016119044608949,0.0403943518767244,0.0320076834226559,0.745345706413817,0.8930689167518,0.935,0
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.787009472033858,-0.012990527966142,0.0517901279035142,0.0418720052752018,0.689960022065603,0.886187867384614,0.864,0
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.684659682757391,-0.11534031724261,0.163123602473047,0.131907470131764,0.455023907658604,0.901556185775212,0.804,0.003
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.747289851173066,-0.0527101488269337,0.0816307045041159,0.0656073322473552,0.621594246252402,0.861779374820185,0.829,0
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.746406243316904,-0.0535937566830961,0.0862540900640492,0.0664909401035176,0.621594246252402,0.861779374820185,0.829,0.003
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.779644321917639,-0.0203556780823611,0.0536717015133187,0.0425536907357509,0.686409293762936,0.873328553979841,NA,NA
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.772549759774947,-0.0274502402250535,0.0560879108608106,0.0445236138345694,0.683757344013719,0.864099570864647,0.906,0
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.795758252624375,-0.00424174737562538,0.0453608057866689,0.0351602686253805,0.707734092924013,0.882554055636642,0.95,0.001
94,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",-2.90006752806253,-3.70006752806253,14.4838298368183,3.73633824168352,-42.3623093286998,0.895392757933178,NA,NA
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.811964125044509,0.0119641250445085,0.0277962159628044,0.0224395959461878,0.766603722618648,0.860457559292095,0.941,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.779110530750477,-0.0208894692495226,0.0416844099439762,0.033895116148468,0.711255423259169,0.850780598839622,0.794,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.686083481648639,-0.113916518351361,0.137194445023796,0.117764831841962,0.531566863542743,0.831069856782969,0.653,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.7447030907263,-0.0552969092736997,0.068911561960777,0.0584335530626703,0.660251989207397,0.822246841389687,0.716,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.7447030907263,-0.0552969092736997,0.068911561960777,0.0584335530626703,0.660251989207397,0.822246841389687,0.716,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.774996327913152,-0.0250036720868479,0.0426488915432822,0.0344865192688902,0.707083428603862,0.84140920187509,NA,NA
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.768334572041577,-0.0316654279584228,0.0462238399689861,0.0377459853708527,0.704152161093302,0.830961931207179,0.807,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.792934500369988,-0.00706549963001227,0.0302143328935502,0.0241498577921946,0.737379471428102,0.846767271653282,0.953,0
95,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",-0.170815455414564,-0.970815455414564,4.62303571929123,0.994416095691591,-17.241810696196,0.869635681040084,NA,NA
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.812707803112094,0.0127078031120935,0.0230050622550151,0.0183380279889333,0.775263432993917,0.851574528203804,0.924,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","TF",0.779241232912857,-0.0207587670871426,0.0349540888919508,0.0284888019561249,0.725768522997868,0.834085260618525,0.769,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.696427314095584,-0.103572685904416,0.119834395483745,0.104791657298496,0.574987217066794,0.805480488976753,0.54,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.748899487099329,-0.0511005129006707,0.060378362588253,0.0524701937732067,0.683364857351793,0.810051202064409,0.603,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.748899487099329,-0.0511005129006707,0.060378362588253,0.0524701937732067,0.683364857351793,0.810051202064409,0.603,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.776731092585059,-0.023268907414941,0.0353986245160765,0.0287794274651271,0.727223111559261,0.828746933609652,NA,NA
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.770089802002311,-0.0299101979976891,0.0395822462605657,0.0330341221542482,0.719198444556592,0.818529019102219,0.767,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.795108780340983,-0.00489121965901733,0.0227845829878644,0.0180455774145417,0.750115368934724,0.837449525085983,0.951,0
96,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0,"tau = 0","betaSM",-0.112331643267369,-0.912331643267369,4.92296539053713,0.931701533393466,-18.1942311455128,0.855003896357932,NA,NA
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","reMA",0.427477440517017,0.427477440517017,0.431640847888212,0.427477440517017,0.324361387405016,0.55425197964574,0,0
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","TF",0.356371983925817,0.356371983925817,0.361862310692095,0.356371983925817,0.246899832245897,0.489494535567834,0.001,0.001
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PET.lm",-0.0184721530165532,-0.0184721530165532,0.198896095507127,0.143002425999677,-0.443593538367881,0.339922306137346,0.941,0.941
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PEESE.lm",0.211445250881034,0.211445250881034,0.235458895415285,0.213873962126432,0.0109392774103532,0.409595563791622,0.491,0.491
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PETPEESE.lm",0.000738600910921122,0.000738600910921122,0.178945825580846,0.129944390632936,-0.388056342360436,0.348330072769241,0.985,0.985
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve",-0.0800589362389967,-0.0800589362389967,0.337113328179205,0.232972224400792,-1.02151001972554,0.334956901809112,NA,NA
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","puniform",-0.0375258326137268,-0.0375258326137268,0.269207261186433,0.191419253171541,-0.683456608973187,0.32537724766164,0.954,0.954
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","3PSM",0.0134932236376641,0.0134932236376641,0.166039060473261,0.126442057649329,-0.370807014551145,0.310223351116898,NA,NA
97,10,"k = 10",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","betaSM",0.341699365843674,0.341699365843674,1.98635757252514,0.660829756327735,-1.23907317474154,1.22260334107746,NA,NA
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","reMA",0.416520497193483,0.416520497193483,0.417845800850106,0.416520497193483,0.353812691374972,0.481586982256734,0,0
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","TF",0.345214248589853,0.345214248589853,0.346734153465936,0.345214248589853,0.28736020617458,0.412358713288635,0,0
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PET.lm",-0.0121450334371281,-0.0121450334371281,0.0936630933879772,0.0713974457477832,-0.217607560182174,0.152509441092262,0.938,0.938
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PEESE.lm",0.207948452251178,0.207948452251178,0.214523623189061,0.207948452251178,0.109861135426877,0.31373543169795,0.039,0.039
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PETPEESE.lm",0.00622935728775244,0.00622935728775244,0.0888934378037023,0.0683342934374356,-0.16978163960062,0.161173330329712,0.95,0.95
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","pcurve",-0.0177331906368437,-0.0177331906368437,0.173031575510651,0.120407990744479,-0.416446073952724,0.228234213923066,NA,NA
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","puniform",0.000518141049335814,0.000518141049335814,0.136281238167705,0.105274145974384,-0.327100372997686,0.218860001661974,0.946,0.946
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","3PSM",0.0231411570033534,0.0231411570033534,0.0907585880071512,0.0713352787175418,-0.164588884292886,0.181761323098091,NA,NA
98,30,"k = 30",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","betaSM",0.401026420829194,0.401026420829194,0.525686661754271,0.419933590333612,0.034293044044129,0.909762779602999,NA,NA
99,60,"k = 60",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","reMA",0.412007290677011,0.412007290677011,0.412690187248451,0.412007290677011,0.366549732084362,0.459484960524488,0,0
99,60,"k = 60",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","TF",0.342947812101955,0.342947812101955,0.343653933493908,0.342947812101955,0.302879447780826,0.387099152725185,0,0
99,60,"k = 60",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PET.lm",-0.00789346719335242,-0.00789346719335242,0.0638829409169973,0.0498991479290063,-0.140678103313464,0.116626886763127,0.95,0.95
99,60,"k = 60",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PEESE.lm",0.207753160854234,0.207753160854234,0.210999126000683,0.207753160854234,0.136837567284538,0.283918589931959,0,0
99,60,"k = 60",0,"delta = 0","none","QRP = none",0.9,"selProp = 0.9",0,"tau = 0","PETPEESE.lm",0.00495764858206294,0.00495764858206294,0.0672290104152195,0.0508391302686131,-0.11260988920187,0.146157094847553,0.95,0.95
